link,start,end,video,utterance
https://www.youtube.com/watch?v=0_mOVTA8V9E,700.216714032,710.426678508,b018c03de_11,utterance_76.mp4
https://www.youtube.com/watch?v=0_mOVTA8V9E,874.6869893428,885.0304174068,b018c03de_14,utterance_94.mp4
https://www.youtube.com/watch?v=0_mOVTA8V9E,884.4965630551,895.0735523979,b018c03de_14,utterance_95.mp4
https://www.youtube.com/watch?v=0_mOVTA8V9E,894.5396980462,898.7104351687,b018c03de_14,utterance_96.mp4
https://www.youtube.com/watch?v=0_mOVTA8V9E,908.7869360568,918.4296802842,b018c03de_14,utterance_98.mp4
https://www.youtube.com/watch?v=0_mOVTA8V9E,918.5965097691,929.2068650089,b018c03de_15,utterance_99.mp4
https://www.youtube.com/watch?v=0_mOVTA8V9E,928.8732060391,939.3834635879,b018c03de_15,utterance_100.mp4
https://www.youtube.com/watch?v=0_mOVTA8V9E,938.9163410302,948.4923534636,b018c03de_15,utterance_101.mp4
https://www.youtube.com/watch?v=0_mOVTA8V9E,948.0252309059,958.6022202487,b018c03de_15,utterance_102.mp4
https://www.youtube.com/watch?v=0_mOVTA8V9E,958.3019271758,968.6787211368,b018c03de_15,utterance_103.mp4
https://www.youtube.com/watch?v=0_mOVTA8V9E,968.1115008881,978.7218561279,b018c03de_15,utterance_104.mp4
https://www.youtube.com/watch?v=0_mOVTA8V9E,978.3881971581,988.8984547069,b018c03de_15,utterance_105.mp4
https://www.youtube.com/watch?v=0_mOVTA8V9E,988.4313321492,998.8748579041,b018c03de_15,utterance_106.mp4
https://www.youtube.com/watch?v=0_mOVTA8V9E,998.2409058615,1008.6844316163,b018c03de_15,utterance_107.mp4
https://www.youtube.com/watch?v=0_mOVTA8V9E,1008.2840408526,1018.5273712256,b018c03de_15,utterance_108.mp4
https://www.youtube.com/watch?v=0_mOVTA8V9E,1018.0936145648,1028.7039698046,b018c03de_15,utterance_109.mp4
https://www.youtube.com/watch?v=0_mOVTA8V9E,1028.3703108348,1038.7471047957,b018c03de_15,utterance_110.mp4
https://www.youtube.com/watch?v=ETc4YqqyPyY,312.892501284,314.925785888,b748addbd_3,utterance_60.mp4
https://www.youtube.com/watch?v=ETc4YqqyPyY,316.625745147,318.259039337,b748addbd_3,utterance_61.mp4
https://www.youtube.com/watch?v=ETc4YqqyPyY,318.259039337,320.35898901,b748addbd_3,utterance_62.mp4
https://www.youtube.com/watch?v=ETc4YqqyPyY,320.592316752,325.892189736,b748addbd_3,utterance_63.mp4
https://www.youtube.com/watch?v=ETc4YqqyPyY,328.058804478,331.125397651,b748addbd_3,utterance_64.mp4
https://www.youtube.com/watch?v=ETc4YqqyPyY,331.325392858,335.425294601,b748addbd_3,utterance_65.mp4
https://www.youtube.com/watch?v=ETc4YqqyPyY,337.158586395,340.458507309,b748addbd_3,utterance_67.mp4
https://www.youtube.com/watch?v=ETc4YqqyPyY,340.891830258,344.0250885,b748addbd_3,utterance_68.mp4
https://www.youtube.com/watch?v=ETc4YqqyPyY,346.725023794,353.391530693,b748addbd_3,utterance_69.mp4
https://www.youtube.com/watch?v=xYimf0N_CjY,242.4405607805,252.917623275,c2b9c66f3_3,utterance_29.mp4
https://www.youtube.com/watch?v=xYimf0N_CjY,252.4838595412,263.0276549178,c2b9c66f3_3,utterance_30.mp4
https://www.youtube.com/watch?v=xYimf0N_CjY,272.80402215,283.3811839677,c2b9c66f3_3,utterance_32.mp4
https://www.youtube.com/watch?v=xYimf0N_CjY,283.0808859981,293.5245820515,c2b9c66f3_3,utterance_33.mp4
https://www.youtube.com/watch?v=xYimf0N_CjY,293.1241847587,295.826866485,c2b9c66f3_3,utterance_34.mp4
https://www.youtube.com/watch?v=xYimf0N_CjY,298.0290515953,300.6316339984,c2b9c66f3_3,utterance_36.mp4
https://www.youtube.com/watch?v=xYimf0N_CjY,300.8318326448,303.3343157247,c2b9c66f3_3,utterance_37.mp4
https://www.youtube.com/watch?v=xYimf0N_CjY,313.677912455,324.1883413905,c2b9c66f3_3,utterance_39.mp4
https://www.youtube.com/watch?v=xYimf0N_CjY,323.7212112156,325.0225024172,c2b9c66f3_3,utterance_40.mp4
https://www.youtube.com/watch?v=xYimf0N_CjY,333.2973798014,336.6340239079,c2b9c66f3_3,utterance_42.mp4
https://www.youtube.com/watch?v=xYimf0N_CjY,357.121018722,363.0936116727,c2b9c66f3_3,utterance_45.mp4
https://www.youtube.com/watch?v=xYimf0N_CjY,363.1937109959,373.7375063725,c2b9c66f3_3,utterance_46.mp4
https://www.youtube.com/watch?v=xYimf0N_CjY,373.7041399314,381.9790173156,c2b9c66f3_3,utterance_47.mp4
https://www.youtube.com/watch?v=xYimf0N_CjY,672.9010169641,683.4448123407,c2b9c66f3_7,utterance_80.mp4
https://www.youtube.com/watch?v=xYimf0N_CjY,682.9443157247,693.3880117781,c2b9c66f3_7,utterance_81.mp4
https://www.youtube.com/watch?v=xYimf0N_CjY,693.2211795728,695.857128417,c2b9c66f3_7,utterance_82.mp4
https://www.youtube.com/watch?v=xYimf0N_CjY,696.0239606223,706.4676566758,c2b9c66f3_7,utterance_83.mp4
https://www.youtube.com/watch?v=xYimf0N_CjY,706.067259383,708.7699411093,c2b9c66f3_7,utterance_84.mp4
https://www.youtube.com/watch?v=xYimf0N_CjY,708.8700404325,719.4138358091,c2b9c66f3_7,utterance_85.mp4
https://www.youtube.com/watch?v=xYimf0N_CjY,718.9133391931,729.4571345697,c2b9c66f3_7,utterance_86.mp4
https://www.youtube.com/watch?v=xYimf0N_CjY,728.9566379538,739.5337997715,c2b9c66f3_7,utterance_87.mp4
https://www.youtube.com/watch?v=cCDtcwU29Uk,25.666446011,36.4663531637,ca88e9866_1,utterance_1.mp4
https://www.youtube.com/watch?v=cCDtcwU29Uk,35.9330244154,46.4662671939,ca88e9866_1,utterance_2.mp4
https://www.youtube.com/watch?v=cCDtcwU29Uk,46.1996028198,56.7328455983,ca88e9866_1,utterance_3.mp4
https://www.youtube.com/watch?v=cCDtcwU29Uk,55.9995185695,66.7327596286,ca88e9866_1,utterance_4.mp4
https://www.youtube.com/watch?v=cCDtcwU29Uk,239.8646045392,245.9978851444,ca88e9866_3,utterance_22.mp4
https://www.youtube.com/watch?v=cCDtcwU29Uk,245.9312190509,256.3311296424,ca88e9866_3,utterance_23.mp4
https://www.youtube.com/watch?v=cCDtcwU29Uk,255.7311348006,258.7311090096,ca88e9866_3,utterance_24.mp4
https://www.youtube.com/watch?v=cCDtcwU29Uk,258.9977733838,269.6643483494,ca88e9866_3,utterance_25.mp4
https://www.youtube.com/watch?v=cCDtcwU29Uk,269.2643517882,279.7975945667,ca88e9866_3,utterance_26.mp4
https://www.youtube.com/watch?v=cCDtcwU29Uk,279.5309301926,289.8641746905,ca88e9866_3,utterance_27.mp4
https://www.youtube.com/watch?v=cCDtcwU29Uk,289.3308459422,298.1307702889,ca88e9866_3,utterance_28.mp4
https://www.youtube.com/watch?v=cCDtcwU29Uk,298.1974363824,302.130735901,ca88e9866_3,utterance_29.mp4
https://www.youtube.com/watch?v=ohay-o1QYk0,44.3719560257,54.8477411325,cc73c27b5_1,utterance_8.mp4
https://www.youtube.com/watch?v=ohay-o1QYk0,54.6475668948,57.0496577474,cc73c27b5_1,utterance_9.mp4
https://www.youtube.com/watch?v=ohay-o1QYk0,57.6835428334,60.752881145,cc73c27b5_1,utterance_10.mp4
https://www.youtube.com/watch?v=ohay-o1QYk0,60.9530553827,68.0258784485,cc73c27b5_1,utterance_11.mp4
https://www.youtube.com/watch?v=ohay-o1QYk0,68.1926903132,70.6615059116,cc73c27b5_1,utterance_12.mp4
https://www.youtube.com/watch?v=ohay-o1QYk0,71.2286662518,74.531541174,cc73c27b5_1,utterance_13.mp4
https://www.youtube.com/watch?v=ohay-o1QYk0,74.7317154117,77.1671686372,cc73c27b5_1,utterance_14.mp4
https://www.youtube.com/watch?v=ohay-o1QYk0,127.510989421,130.079892139,cc73c27b5_3,utterance_22.mp4
https://www.youtube.com/watch?v=ohay-o1QYk0,130.079892139,140.589039618,cc73c27b5_3,utterance_23.mp4
https://www.youtube.com/watch?v=ohay-o1QYk0,140.121966397,143.258029454,cc73c27b5_3,utterance_24.mp4
https://www.youtube.com/watch?v=ohay-o1QYk0,153.200016594,160.473013898,cc73c27b5_3,utterance_26.mp4
https://www.youtube.com/watch?v=AFsKfhn_NxU,0.7006935718,10.4103044949,d4ac08bf0_1,utterance_1.mp4
https://www.youtube.com/watch?v=AFsKfhn_NxU,10.0432745288,20.3868463026,d4ac08bf0_1,utterance_2.mp4
https://www.youtube.com/watch?v=AFsKfhn_NxU,19.8529845336,27.5939801837,d4ac08bf0_1,utterance_3.mp4
https://www.youtube.com/watch?v=AFsKfhn_NxU,28.027742871,35.3016094732,d4ac08bf0_1,utterance_4.mp4
https://www.youtube.com/watch?v=AFsKfhn_NxU,35.5018076365,45.8787457709,d4ac08bf0_1,utterance_5.mp4
https://www.youtube.com/watch?v=AFsKfhn_NxU,45.3115176414,54.75419768,d4ac08bf0_1,utterance_6.mp4
https://www.youtube.com/watch?v=AFsKfhn_NxU,54.1869695505,64.2636104398,d4ac08bf0_1,utterance_7.mp4
https://www.youtube.com/watch?v=AFsKfhn_NxU,63.7631150314,74.1066868052,d4ac08bf0_1,utterance_8.mp4
https://www.youtube.com/watch?v=AFsKfhn_NxU,73.8063895602,84.450258579,d4ac08bf0_1,utterance_9.mp4
https://www.youtube.com/watch?v=AFsKfhn_NxU,83.8496640889,88.5209545674,d4ac08bf0_1,utterance_10.mp4
https://www.youtube.com/watch?v=AFsKfhn_NxU,89.4552126631,99.9656162397,d4ac08bf0_1,utterance_11.mp4
https://www.youtube.com/watch?v=AFsKfhn_NxU,99.7320517158,102.601558724,d4ac08bf0_1,utterance_12.mp4
https://www.youtube.com/watch?v=AFsKfhn_NxU,102.5348260029,105.8380956984,d4ac08bf0_1,utterance_13.mp4
https://www.youtube.com/watch?v=AFsKfhn_NxU,106.2718583857,116.9824601257,d4ac08bf0_1,utterance_14.mp4
https://www.youtube.com/watch?v=AFsKfhn_NxU,117.0158264862,118.8843426776,d4ac08bf0_1,utterance_15.mp4
https://www.youtube.com/watch?v=AFsKfhn_NxU,121.4535524408,131.6636587724,d4ac08bf0_1,utterance_17.mp4
https://www.youtube.com/watch?v=AFsKfhn_NxU,131.2632624456,132.9983131948,d4ac08bf0_1,utterance_18.mp4
https://www.youtube.com/watch?v=oUV3mAPoQvo,0,10.3102627723,d4c1c74d6_1,utterance_1.mp4
https://www.youtube.com/watch?v=oUV3mAPoQvo,9.8097645795,20.3535931751,d4c1c74d6_1,utterance_2.mp4
https://www.youtube.com/watch?v=oUV3mAPoQvo,19.8530949823,30.6638559474,d4c1c74d6_1,utterance_3.mp4
https://www.youtube.com/watch?v=oUV3mAPoQvo,30.1299912084,40.7739194425,d4c1c74d6_1,utterance_4.mp4
https://www.youtube.com/watch?v=oUV3mAPoQvo,40.4068874345,50.9507160301,d4c1c74d6_1,utterance_5.mp4
https://www.youtube.com/watch?v=oUV3mAPoQvo,50.4502178373,60.9606798867,d4c1c74d6_1,utterance_6.mp4
https://www.youtube.com/watch?v=oUV3mAPoQvo,60.2599824167,70.8038110123,d4c1c74d6_1,utterance_7.mp4
https://www.youtube.com/watch?v=oUV3mAPoQvo,70.5368786428,81.1140737846,d4c1c74d6_1,utterance_8.mp4
https://www.youtube.com/watch?v=oUV3mAPoQvo,81.2809065156,87.553817199,d4c1c74d6_1,utterance_9.mp4
https://www.youtube.com/watch?v=oUV3mAPoQvo,87.5871837452,97.4970479633,d4c1c74d6_1,utterance_10.mp4
https://www.youtube.com/watch?v=oUV3mAPoQvo,96.9298166781,107.4402787275,d4c1c74d6_1,utterance_11.mp4
https://www.youtube.com/watch?v=oUV3mAPoQvo,106.9731470809,117.4836091303,d4c1c74d6_1,utterance_12.mp4
https://www.youtube.com/watch?v=oUV3mAPoQvo,118.8850040702,129.462199212,d4c1c74d6_1,utterance_13.mp4
https://www.youtube.com/watch?v=oUV3mAPoQvo,128.928334473,139.6389957996,d4c1c74d6_1,utterance_14.mp4
https://www.youtube.com/watch?v=oUV3mAPoQvo,139.2052306991,150.1160913028,d4c1c74d6_1,utterance_15.mp4
https://www.youtube.com/watch?v=oUV3mAPoQvo,149.7156927485,160.3262544365,d4c1c74d6_1,utterance_16.mp4
https://www.youtube.com/watch?v=oUV3mAPoQvo,159.9925889746,166.065300381,d4c1c74d6_1,utterance_17.mp4
https://www.youtube.com/watch?v=oUV3mAPoQvo,166.065300381,176.4089296995,d4c1c74d6_1,utterance_18.mp4
https://www.youtube.com/watch?v=oUV3mAPoQvo,175.8750649604,182.5817407444,d4c1c74d6_1,utterance_19.mp4
https://www.youtube.com/watch?v=oUV3mAPoQvo,182.6484738367,192.958736609,d4c1c74d6_1,utterance_20.mp4
https://www.youtube.com/watch?v=oUV3mAPoQvo,192.6918042395,203.3357324737,d4c1c74d6_1,utterance_21.mp4
https://www.youtube.com/watch?v=oUV3mAPoQvo,202.9687004656,213.3456963303,d4c1c74d6_1,utterance_22.mp4
https://www.youtube.com/watch?v=oUV3mAPoQvo,578.0754127186,588.4857751294,d4c1c74d6_5,utterance_60.mp4
https://www.youtube.com/watch?v=oUV3mAPoQvo,588.1187431214,598.8294044479,d4c1c74d6_5,utterance_61.mp4
https://www.youtube.com/watch?v=oUV3mAPoQvo,598.1620735241,608.7726352121,d4c1c74d6_5,utterance_62.mp4
https://www.youtube.com/watch?v=oUV3mAPoQvo,608.4389697503,617.4813037674,d4c1c74d6_5,utterance_63.mp4
https://www.youtube.com/watch?v=oUV3mAPoQvo,616.8473393898,627.3911679854,d4c1c74d6_5,utterance_64.mp4
https://www.youtube.com/watch?v=oUV3mAPoQvo,626.8906697926,635.3324059783,d4c1c74d6_5,utterance_65.mp4
https://www.youtube.com/watch?v=bEk8ePZWYtI,802.8818758465,812.6149894658,d51aee260_8,utterance_170.mp4
https://www.youtube.com/watch?v=bEk8ePZWYtI,817.1148878856,827.6813160271,d51aee260_8,utterance_172.mp4
https://www.youtube.com/watch?v=bEk8ePZWYtI,827.1479947329,837.7144228743,d51aee260_8,utterance_173.mp4
https://www.youtube.com/watch?v=bEk8ePZWYtI,837.1811015801,847.7141971407,d51aee260_8,utterance_174.mp4
https://www.youtube.com/watch?v=bEk8ePZWYtI,847.2142084274,857.6806388262,d51aee260_8,utterance_175.mp4
https://www.youtube.com/watch?v=bEk8ePZWYtI,857.2473152746,867.847075997,d51aee260_8,utterance_176.mp4
https://www.youtube.com/watch?v=bEk8ePZWYtI,867.5137501881,877.646854778,d51aee260_8,utterance_177.mp4
https://www.youtube.com/watch?v=bEk8ePZWYtI,877.0802009029,885.5466764485,d51aee260_8,utterance_178.mp4
https://www.youtube.com/watch?v=bEk8ePZWYtI,885.0133551543,895.3464552295,d51aee260_8,utterance_179.mp4
https://www.youtube.com/watch?v=bEk8ePZWYtI,894.8131339353,905.3462294959,d51aee260_8,utterance_180.mp4
https://www.youtube.com/watch?v=bEk8ePZWYtI,905.0795688488,915.2126734387,d51aee260_8,utterance_181.mp4
https://www.youtube.com/watch?v=bEk8ePZWYtI,914.6460195636,925.2791128668,d51aee260_8,utterance_182.mp4
https://www.youtube.com/watch?v=bEk8ePZWYtI,924.6791264108,935.2788871332,d51aee260_8,utterance_183.mp4
https://www.youtube.com/watch?v=HDoSPSU_OZU,753.88969547,755.589672234,dce7e5d5f_10,utterance_140.mp4
https://www.youtube.com/watch?v=HDoSPSU_OZU,758.789628496,760.756268281,dce7e5d5f_10,utterance_142.mp4
https://www.youtube.com/watch?v=HDoSPSU_OZU,765.556202674,768.589494546,dce7e5d5f_10,utterance_144.mp4
https://www.youtube.com/watch?v=HDoSPSU_OZU,768.589494546,771.889449441,dce7e5d5f_10,utterance_145.mp4
https://www.youtube.com/watch?v=HDoSPSU_OZU,772.789437139,778.48935923,dce7e5d5f_10,utterance_146.mp4
https://www.youtube.com/watch?v=HDoSPSU_OZU,882.45460485,883.787919958,dce7e5d5f_12,utterance_167.mp4
https://www.youtube.com/watch?v=HDoSPSU_OZU,884.321246002,888.087861185,dce7e5d5f_12,utterance_168.mp4
https://www.youtube.com/watch?v=HDoSPSU_OZU,891.08782018,897.187736803,dce7e5d5f_12,utterance_169.mp4
https://www.youtube.com/watch?v=HDoSPSU_OZU,897.621064214,902.554330117,dce7e5d5f_12,utterance_170.mp4
https://www.youtube.com/watch?v=HDoSPSU_OZU,902.987657527,908.754245373,dce7e5d5f_12,utterance_171.mp4
https://www.youtube.com/watch?v=HDoSPSU_OZU,909.520901561,919.920759411,dce7e5d5f_12,utterance_172.mp4
https://www.youtube.com/watch?v=HDoSPSU_OZU,920.254088188,924.854025314,dce7e5d5f_12,utterance_173.mp4
https://www.youtube.com/watch?v=HDoSPSU_OZU,935.187217408,936.887194172,dce7e5d5f_13,utterance_175.mp4
https://www.youtube.com/watch?v=HDoSPSU_OZU,936.820528416,946.787058856,dce7e5d5f_13,utterance_176.mp4
https://www.youtube.com/watch?v=HDoSPSU_OZU,946.387064323,956.753589295,dce7e5d5f_13,utterance_177.mp4
https://www.youtube.com/watch?v=HDoSPSU_OZU,956.186930374,966.520122468,dce7e5d5f_13,utterance_178.mp4
https://www.youtube.com/watch?v=HDoSPSU_OZU,966.220126568,976.786648807,dce7e5d5f_13,utterance_179.mp4
https://www.youtube.com/watch?v=HDoSPSU_OZU,976.719983051,987.28650529,dce7e5d5f_13,utterance_180.mp4
https://www.youtube.com/watch?v=HDoSPSU_OZU,986.98650939,997.619697384,dce7e5d5f_13,utterance_181.mp4
https://www.youtube.com/watch?v=DXqURW39_x0,590.5599090311,593.4265428956,e3b57cfd8_6,utterance_92.mp4
https://www.youtube.com/watch?v=DXqURW39_x0,598.4931515862,606.8263895643,e3b57cfd8_6,utterance_95.mp4
https://www.youtube.com/watch?v=DXqURW39_x0,623.4595325686,624.6928517893,e3b57cfd8_6,utterance_98.mp4
https://www.youtube.com/watch?v=DXqURW39_x0,625.0928472123,628.4928083073,e3b57cfd8_6,utterance_99.mp4
https://www.youtube.com/watch?v=DXqURW39_x0,892.9564487799,902.6230048345,e3b57cfd8_9,utterance_150.mp4
https://www.youtube.com/watch?v=DXqURW39_x0,902.056344652,910.5895803416,e3b57cfd8_9,utterance_151.mp4
https://www.youtube.com/watch?v=DXqURW39_x0,930.2893549218,940.5892370627,e3b57cfd8_9,utterance_154.mp4
https://www.youtube.com/watch?v=DXqURW39_x0,940.089242784,950.1557942615,e3b57cfd8_9,utterance_155.mp4
https://www.youtube.com/watch?v=DXqURW39_x0,949.6557999828,960.0890139314,e3b57cfd8_9,utterance_156.mp4
https://www.youtube.com/watch?v=DXqURW39_x0,959.6890185085,969.7889029379,e3b57cfd8_9,utterance_157.mp4
https://www.youtube.com/watch?v=DXqURW39_x0,969.2555757073,979.4221260406,e3b57cfd8_9,utterance_158.mp4
https://www.youtube.com/watch?v=DXqURW39_x0,978.8221329061,989.2553468547,e3b57cfd8_9,utterance_159.mp4
https://www.youtube.com/watch?v=_rQlbCjboJ4,196.4250435048,206.968667379,f1f277e5d_3,utterance_25.mp4
https://www.youtube.com/watch?v=_rQlbCjboJ4,206.468178904,215.2767760647,f1f277e5d_3,utterance_26.mp4
https://www.youtube.com/watch?v=_rQlbCjboJ4,215.5770691497,226.020595329,f1f277e5d_3,utterance_27.mp4
https://www.youtube.com/watch?v=NWYexClPCDw,10.099999,15.8,0bc7d4e50_1,utterance_2.mp4
https://www.youtube.com/watch?v=NWYexClPCDw,26.16,36.07,0bc7d4e50_1,utterance_4.mp4
https://www.youtube.com/watch?v=NWYexClPCDw,35.66,37.7,0bc7d4e50_1,utterance_5.mp4
https://www.youtube.com/watch?v=NWYexClPCDw,37.859999,48.24,0bc7d4e50_1,utterance_6.mp4
https://www.youtube.com/watch?v=NWYexClPCDw,48.1,50.59,0bc7d4e50_1,utterance_7.mp4
https://www.youtube.com/watch?v=NWYexClPCDw,50.77,61.28,0bc7d4e50_1,utterance_8.mp4
https://www.youtube.com/watch?v=NWYexClPCDw,90.93,101.519999,0bc7d4e50_2,utterance_12.mp4
https://www.youtube.com/watch?v=NWYexClPCDw,101.129999,111.35,0bc7d4e50_2,utterance_13.mp4
https://www.youtube.com/watch?v=NWYexClPCDw,111.04,121.67,0bc7d4e50_2,utterance_14.mp4
https://www.youtube.com/watch?v=NWYexClPCDw,121.26,131.43,0bc7d4e50_2,utterance_15.mp4
https://www.youtube.com/watch?v=RPLz-xa4-_Y,0.04,10.599999,0d6bef743_1,utterance_1.mp4
https://www.youtube.com/watch?v=RPLz-xa4-_Y,18.859999,29.24,0d6bef743_1,utterance_3.mp4
https://www.youtube.com/watch?v=RPLz-xa4-_Y,30.17,34,0d6bef743_1,utterance_4.mp4
https://www.youtube.com/watch?v=RPLz-xa4-_Y,34.359999,42.2,0d6bef743_1,utterance_5.mp4
https://www.youtube.com/watch?v=RPLz-xa4-_Y,42.41,53.109999,0d6bef743_1,utterance_6.mp4
https://www.youtube.com/watch?v=RPLz-xa4-_Y,53.969999,56.579999,0d6bef743_1,utterance_7.mp4
https://www.youtube.com/watch?v=RPLz-xa4-_Y,62.509999,70.2,0d6bef743_1,utterance_10.mp4
https://www.youtube.com/watch?v=RPLz-xa4-_Y,70.34,72.93,0d6bef743_1,utterance_11.mp4
https://www.youtube.com/watch?v=RPLz-xa4-_Y,73.84,77.109999,0d6bef743_1,utterance_12.mp4
https://www.youtube.com/watch?v=RPLz-xa4-_Y,80.35,85.489999,0d6bef743_1,utterance_14.mp4
https://www.youtube.com/watch?v=RPLz-xa4-_Y,89.84,93.939999,0d6bef743_1,utterance_16.mp4
https://www.youtube.com/watch?v=RPLz-xa4-_Y,107.43,110.68,0d6bef743_1,utterance_20.mp4
https://www.youtube.com/watch?v=RPLz-xa4-_Y,113.6,117.4,0d6bef743_1,utterance_21.mp4
https://www.youtube.com/watch?v=nJfPt8-J_R0,0.08,10.33,0f2db282f_1,utterance_1.mp4
https://www.youtube.com/watch?v=nJfPt8-J_R0,10.099999,20.609999,0f2db282f_1,utterance_2.mp4
https://www.youtube.com/watch?v=nJfPt8-J_R0,20.15,30.679999,0f2db282f_1,utterance_3.mp4
https://www.youtube.com/watch?v=nJfPt8-J_R0,30.4,40.689999,0f2db282f_1,utterance_4.mp4
https://www.youtube.com/watch?v=nJfPt8-J_R0,40.24,50.679999,0f2db282f_1,utterance_5.mp4
https://www.youtube.com/watch?v=nJfPt8-J_R0,50.23,59.14,0f2db282f_1,utterance_6.mp4
https://www.youtube.com/watch?v=gIjP_YQHP4I,5.429999,7.549999,1a8bcc78b_1,utterance_2.mp4
https://www.youtube.com/watch?v=gIjP_YQHP4I,7.839999,9.95,1a8bcc78b_1,utterance_3.mp4
https://www.youtube.com/watch?v=gIjP_YQHP4I,10.14,15.849999,1a8bcc78b_1,utterance_4.mp4
https://www.youtube.com/watch?v=gIjP_YQHP4I,15.96,17.6,1a8bcc78b_1,utterance_5.mp4
https://www.youtube.com/watch?v=gIjP_YQHP4I,18.309999,24.019999,1a8bcc78b_1,utterance_6.mp4
https://www.youtube.com/watch?v=gIjP_YQHP4I,24.14,34.23,1a8bcc78b_1,utterance_7.mp4
https://www.youtube.com/watch?v=gIjP_YQHP4I,33.829999,40.31,1a8bcc78b_1,utterance_8.mp4
https://www.youtube.com/watch?v=gIjP_YQHP4I,47.82,54.3,1a8bcc78b_2,utterance_10.mp4
https://www.youtube.com/watch?v=gIjP_YQHP4I,54.41,58.3,1a8bcc78b_2,utterance_11.mp4
https://www.youtube.com/watch?v=gIjP_YQHP4I,58.539999,68.89,1a8bcc78b_2,utterance_12.mp4
https://www.youtube.com/watch?v=gIjP_YQHP4I,68.43,70.67,1a8bcc78b_2,utterance_13.mp4
https://www.youtube.com/watch?v=nl_PRXqgiBY,17.28,19.41,1d6088392_1,utterance_2.mp4
https://www.youtube.com/watch?v=nl_PRXqgiBY,22.03,23.49,1d6088392_1,utterance_3.mp4
https://www.youtube.com/watch?v=nl_PRXqgiBY,23.94,25.73,1d6088392_1,utterance_4.mp4
https://www.youtube.com/watch?v=nl_PRXqgiBY,30.07,34.31,1d6088392_1,utterance_5.mp4
https://www.youtube.com/watch?v=nl_PRXqgiBY,35.09,39.8,1d6088392_1,utterance_6.mp4
https://www.youtube.com/watch?v=nl_PRXqgiBY,42.96,45.859999,1d6088392_1,utterance_7.mp4
https://www.youtube.com/watch?v=nl_PRXqgiBY,52.71,59.77,1d6088392_1,utterance_8.mp4
https://www.youtube.com/watch?v=nl_PRXqgiBY,66.829999,70.25,1d6088392_1,utterance_10.mp4
https://www.youtube.com/watch?v=nl_PRXqgiBY,73.54,74.989999,1d6088392_1,utterance_12.mp4
https://www.youtube.com/watch?v=nl_PRXqgiBY,76.01,78.51,1d6088392_1,utterance_13.mp4
https://www.youtube.com/watch?v=nl_PRXqgiBY,84.92,91.62,1d6088392_1,utterance_15.mp4
https://www.youtube.com/watch?v=nl_PRXqgiBY,91.89,99.82,1d6088392_1,utterance_16.mp4
https://www.youtube.com/watch?v=2447jidAEz4,0.29,7.65,1ff5e505f_1,utterance_1.mp4
https://www.youtube.com/watch?v=2447jidAEz4,7.8,18.469999,1ff5e505f_1,utterance_2.mp4
https://www.youtube.com/watch?v=2447jidAEz4,18.05,27.76,1ff5e505f_1,utterance_3.mp4
https://www.youtube.com/watch?v=DEzrCMBxEjU,4.37,12.169999,1ff24ecd9_1,utterance_1.mp4
https://www.youtube.com/watch?v=DEzrCMBxEjU,12.29,22.8,1ff24ecd9_1,utterance_2.mp4
https://www.youtube.com/watch?v=DEzrCMBxEjU,22.469999,29.339999,1ff24ecd9_1,utterance_3.mp4
https://www.youtube.com/watch?v=DEzrCMBxEjU,29.449999,32.48,1ff24ecd9_1,utterance_4.mp4
https://www.youtube.com/watch?v=DEzrCMBxEjU,34.329999,45.179999,1ff24ecd9_1,utterance_5.mp4
https://www.youtube.com/watch?v=DEzrCMBxEjU,44.95,50.899999,1ff24ecd9_1,utterance_6.mp4
https://www.youtube.com/watch?v=DEzrCMBxEjU,51.13,58.189999,1ff24ecd9_1,utterance_7.mp4
https://www.youtube.com/watch?v=DEzrCMBxEjU,58.48,68.079999,1ff24ecd9_1,utterance_8.mp4
https://www.youtube.com/watch?v=DEzrCMBxEjU,68.32,69.57,1ff24ecd9_1,utterance_9.mp4
https://www.youtube.com/watch?v=DEzrCMBxEjU,69.939999,71.45,1ff24ecd9_1,utterance_10.mp4
https://www.youtube.com/watch?v=DEzrCMBxEjU,72.829999,75.87,1ff24ecd9_1,utterance_11.mp4
https://www.youtube.com/watch?v=DEzrCMBxEjU,77.7,79.39,1ff24ecd9_1,utterance_12.mp4
https://www.youtube.com/watch?v=DEzrCMBxEjU,80.17,82.23,1ff24ecd9_1,utterance_13.mp4
https://www.youtube.com/watch?v=DEzrCMBxEjU,82.5,83.939999,1ff24ecd9_1,utterance_14.mp4
https://www.youtube.com/watch?v=DEzrCMBxEjU,86.329999,91.6,1ff24ecd9_1,utterance_16.mp4
https://www.youtube.com/watch?v=DEzrCMBxEjU,94.379999,101.57,1ff24ecd9_1,utterance_17.mp4
https://www.youtube.com/watch?v=DEzrCMBxEjU,107.439999,112.26,1ff24ecd9_1,utterance_19.mp4
https://www.youtube.com/watch?v=DEzrCMBxEjU,116.079999,123.5,1ff24ecd9_1,utterance_20.mp4
https://www.youtube.com/watch?v=DEzrCMBxEjU,125.68,128.21,1ff24ecd9_1,utterance_21.mp4
https://www.youtube.com/watch?v=OLOcb3V3z1Q,437.49,447.99,2ac0083b6_1,utterance_45.mp4
https://www.youtube.com/watch?v=OLOcb3V3z1Q,576.139999,586.69,2ac0083b6_1,utterance_59.mp4
